;E;N;adresa;bod_id;cz;ddata;nazev_x;rok;typ_x;typ_id;zdroj;datum;nazev_y;pocet_akci;pocet_akci_pozit;popis;typ_y
3592;17.210002777778;49.303311111111;Pavlovice u Kojetína, 79830 Pavlovice u Kojetína;10041;CZ 71991658;;Pavlovice Novotný Jan č. 7 Skot a prasata 2P;R2013;P07;0;GPS;;;2;0;;
3593;15.286466666667;49.667605555556;Bojiště, 58401 Ledeč nad Sázavou;10289;CZ 61990083;;Peca Josef;R2013;P07;0;GPS;;;2;0;;
3594;14.508002777778;50.954572222222;Staré Křečany, 40761 Staré Křečany;10227;CZ 42990914;;Petr Brabenec;R2013;P07;0;GPS;;;4;0;;
3595;16.194716666667;50.461166666667;Velké Poříčí, 54932 Velké Poříčí;10073;CZ 52993536;;Petr Lof;R2013;P07;0;GPS;;;2;0;;
3596;13.077475;49.535288888889;č. p. 96, 34561 Hlohová;10005;CZ 32994827;;Petr Osvald;R2013;P07;0;GPS;;;2;0;;
3597;16.169986111111;50.145408333333;Hřibiny, 51741 Kostelec nad Orlicí;10222;CZ 13489;;Petra Marčíková;R2013;P07;0;GPS;;;2;0;;
3598;14.898038888889;49.223288888889;Pluhův Žďár, 37824 Pluhuv Ždár;10212;CZ 31993061;;Pluhův Žďár  VKK - 380;R2013;P07;0;GPS;;;2;0;;
3599;15.8193;50.151908333333;Vysoká nad Labem, 50331 Vysoká nad Labem;10077;CZ 52990320;;POLABÍ Vysoká, a.s. Vysoká kravín 1;R2013;P07;0;GPS;;;3;0;;
3600;15.838322222222;49.982116666667;Tuněchody, 53701 Chrudim 1;10255;CZ 53990714;;První zem. a.s. Tuněchody První zem.a.s.Tuněchody Kravín čtyřřadý;R2013;P07;0;GPS;;;2;0;;
3601;15.930225;49.101366666667;Příložany, 67551 Jaroměřice nad Rokytnou;10108;CZ 61994818;;Příložany Krejcar Jan         94 Soukr. zemědělec;R2013;P07;0;GPS;;;2;0;;
3602;12.715111111111;50.154166666667;Hrušková, 35601 Sokolov 1;10104;CZ 41990384;;Radek Ryvola;R2013;P07;0;GPS;;;2;0;;
3603;15.533808333333;49.902952777778;Bousov, 53943 Třemošnice;10186;CZ 15032;;Radka Daňková;R2013;P07;0;GPS;;;2;0;;
3604;17.236922222222;49.149919444444;Zástřizly, 76805 Koryčany;10144;CZ 72991299;;Radka Litvinová;R2013;P07;0;GPS;;;2;0;;
3605;16.375472222222;49.342505555556;Nelepeč, 66601 Tišnov 1;10191;CZ 62990589;;Renata Kropáčková;R2013;P07;0;GPS;;;2;0;;
3606;13.509180555556;50.290727777778;Radíčeves, 43932 Žatec 1;10220;CZ 42990486;;Rodinná farma Šťastný;R2013;P07;0;GPS;;;2;0;;
3607;14.004336111111;49.046694444444;č. p. 21, 38301 Husinec;10154;CZ 31997896;;Rodinná farma Výrov s.r.o.;R2013;P07;0;GPS;;;4;0;;
3608;15.006655555556;50.152066666667;Zvěřínek, 28913 Zvěřínek;10304;CZ 21993486;;Roman Noll;R2013;P07;0;GPS;;;2;0;;
3609;15.496725;50.511247222222;Stará Paka, Stará Paka;10291;CZ 52990870;;Roškopov Volná stáj;R2013;P07;0;GPS;;;2;0;;
3610;16.232063888889;49.4834;Rožná, 59251 Rožná nad Pernštejnem;10033;CZ 61997349;;RUBELIT, s.r.o. kravín Rožná;R2013;P07;0;GPS;;;2;0;;
3611;15.221219444444;49.427691666667;Pelhřimov, 39301 Pelhřimov;10105;CZ 61993772;;Růžička Václav Stráž 491 Růžička Václav;R2013;P07;0;GPS;;;2;0;;
3612;13.710055555556;50.542322222222;č. p. 144, 43522 Braňany;10148;CZ 42991027;;Selský dvůr Braňany;R2013;P07;0;GPS;;;2;0;;
3613;13.1102;50.381661111111;č. p. 300, 43163 Perštejn;10242;CZ 42991051;;Selský dvůr Perštejn;R2013;P07;0;GPS;;;2;0;;
3614;17.875991666667;49.171230555556;č. p. 41, 76325 Loučka;10134;CZ 72991323;;Simona Šimková;R2013;P07;0;GPS;;;2;0;;
3615;16.995869444444;49.613280555556;č. p. 34, 78322 Olbramice;10172;CZ 71992660;;SOLOVSKÝ Jindřich ml., Olbramice č. 34,  s.h.r.;R2013;P07;0;GPS;;;2;0;;
3616;16.133352777778;50.295536111111;č. p. 84, 51801 Dobruška;10085;CZ 52992344;;stáj, mléčnice Pulice;R2013;P07;0;GPS;;;2;0;;
3617;16.611372222222;49.565644444444;Kochov, 67961 Letovice;9995;CZ 62992390;;Stanislav Dvořáček;R2013;P07;0;GPS;;;2;0;;
3618;13.925233333333;49.344997222222;Láz u Radomyšle, 38601 Strakonice 1;10211;CZ 31995210;;Stanislav Koblih  K - 8;R2013;P07;0;GPS;;;2;0;;
3619;17.682147222222;49.286577777778;Fryšták, 76316 Fryšták;10153;CZ 72991266;;Stanislav Raška;R2013;P07;0;GPS;;;2;0;;
3620;14.330763888889;50.992638888889;Vilémov u Šluknova, 40780 Vilémov u Šluknova;10156;CZ 42990116;;Stanislav Suk;R2013;P07;0;GPS;;;4;0;;
3621;17.962158333333;49.569180555556;č. p. 26, 74101 Starý Jičín;10200;CZ 81990748;;Starojicko, a.s. - EMF;R2013;P07;0;GPS;;;2;0;;
3622;12.941086111111;50.268672222222;č. p. 98, 36001 Sadov;10234;CZ 41990193;;STATEK BOR ZEOS, spol. s r. o. Bor VKK;R2013;P07;0;GPS;;;2;0;;
3623;16.127516666667;50.455969444444;Zábrodí, 54941 Červený Kostelec;10221;CZ 52993435;;Středa Lubomír Konciny;R2013;P07;0;GPS;;;2;0;;
3624;16.125108333333;49.570147222222;Zubří u Nového Města na Moravě, 59231 Nové Město na Moravě;10035;CZ 61997574;;Svoboda Pavel;R2013;P07;0;GPS;;;2;0;;
3625;16.607222222222;49.555141666667;Trávník u Kladorub, 67961 Letovice;9992;CZ 62990310;;Širůček Jiří;R2013;P07;0;GPS;;;2;0;;
3626;13.746930555556;50.092766666667;Bulovna 173, Rakovník II, 26901 Rakovník;10285;CZ 21996647;;Školní statek Středočeského kraje;R2013;P07;0;GPS;;;2;0;;
3627;16.080897222222;49.632755555556;Kadov u Sněžného, 59203 Sněžné;10024;CZ 61998654;;Tomáš Lopaur;R2013;P07;0;GPS;;;2;0;;
3628;15.211336111111;50.671486111111;č. p. 107, 46822 Skuhrov;10210;CZ 51990284;;Tomáš Pelikán;R2013;P07;0;GPS;;;3;0;;
3629;13.433058333333;49.830341666667;Česká Bříza, 33011 Třemošná u Plzně;10303;CZ 32993411;;Třemošenská a.s., farma Česká. Bříza;R2013;P07;0;GPS;;;2;0;;
3630;15.319194444444;49.741586111111;č. p. 5, 58401 Číhošť;10294;CZ 61991534;;Tvrdík Jaroslav;R2013;P07;0;GPS;;;1;0;;
3631;14.241713888889;49.149436111111;Číčenice, 38901 Vodňany;10167;CZ 31995748;;Újezdec  K - 154;R2013;P07;0;GPS;;;2;0;;
3632;14.456305;49.856151666667;č. p. 69, 25744 Krňany;10183;CZ 21996388;;Václav Bednář;R2013;P07;0;KU;;;2;0;;
3633;13.390605555556;49.589986111111;č. p. 24, 33401 Řenče;10185;CZ 32995255;;Václav Česal;R2013;P07;0;GPS;;;2;0;;
3634;13.696275;49.299983333333;Boubín, 34101 Horažďovice;10127;CZ 32994715;;Václav Dub;R2013;P07;0;GPS;;;3;0;;
3635;15.315211111111;49.089955555556;č. p. 13, 38001 Český Rudolec;10273;CZ 31997852;;Václav Fuka;R2013;P07;0;GPS;;;2;0;;
3636;13.851863888889;50.034066666667;č. p. 13, 27023 Velká Buková;10192;CZ 21995927;;Václav Matějovský;R2013;P07;0;GPS;;;2;0;;
3637;14.766155555556;49.134577777778;Val u Veselí nad Lužnicí, 39181 Veselí nad Lužnicí 1;10020;CZ 31997021;;Val  K - 138;R2013;P07;0;GPS;;;2;0;;
3638;14.9292;49.188988888889;Velký Ratmírov, 37701 Jindrichuv Hradec 1;10176;CZ 31992981;;Velký Ratmírov  K - 243;R2013;P07;0;GPS;;;2;0;;
3639;18.707730555556;49.649388888889;Vendryně, Vendryně;9986;CZ 81990579;;Vendryne - VKK;R2013;P07;0;GPS;;;2;0;;
3640;15.531183333333;49.250741666667;Bezděkov u Třešti, 58901 Třešť;10121;CZ 61991714;;Věra Dlouhá - samostatně hospodařící rolník;R2013;P07;0;GPS;;;2;0;;
3641;15.980488888889;49.190908333333;Střížov u Třebíče, Vladislav;10071;CZ 61998744;;Věra Krátká;R2013;P07;0;GPS;;;4;0;;
3642;17.030936111111;50.321488888889;Vojtovice, 79067 Žulová;10241;CZ 71992637;;Věra Schneiderová;R2013;P07;0;GPS;;;1;0;;
3643;13.121822222222;49.311655555556;č. p. 3, 34022 Chudenín;10272;CZ 32995211;;Veronika Liebzeitová;R2013;P07;0;GPS;;;2;0;;
3644;15.744655555556;49.886744444444;Deblov, 53821 Slatiňany;10270;CZ 53990769;;Víšek Milan;R2013;P07;0;GPS;;;2;0;;
3645;14.2675;50.371175;Vražkov, 41301 Roudnice nad Labem;9980;CZ 42990262;;Vítězslav  Škoda;R2013;P07;0;GPS;;;2;0;;
3646;18.758394444444;49.591863888889;Návsí;9997;CZ 81990445;;VKK Návsí;R2013;P07;0;GPS;;;2;0;;
3647;15.457186111111;49.108297222222;č. p. 42, 38001 Dačice;10295;CZ 31997515;;Vladimír Brtník  K - 9;R2013;P07;0;GPS;;;2;0;;
3648;14.146723055556;49.873316111111;č. ev. 64, 26727 Skuhrov;10179;CZ 21996849;;Vladimír Linhart - prodej mléka ze dvora;R2013;P07;0;KU;;;2;0;;
3649;15.356236111111;49.615677777778;Křepiny, 39601 Humpolec;10122;CZ 61993299;;Vondra Bohumil Křepiny 15 Vondra Bohumil;R2013;P07;0;GPS;;;2;0;;
3650;14.451178333333;50.167991666667;Zdiby, 25066 Zdiby;10268;CZ 21995501;;Vondruška Josef Kravín;R2013;P07;0;KU;;;2;0;;
3651;16.410863888889;49.542613888889;Křtěnov u Olešnice, 67974 Olešnice na Moravě;9977;CZ 62990163;;VSP Group, a.s.;R2013;P07;0;GPS;;;2;0;;
3652;17.760002777778;49.458902777778;č. p. 50, 75353 Všechovice;10238;CZ 71991333;;Záhoran, a.s.;R2013;P07;0;GPS;;;2;0;;
3653;14.257913888889;49.963572222222;Roblín, 25226 Třebotov;10277;CZ 21996737;;Zahradnictví Roblín;R2013;P07;0;GPS;;;3;0;;
3654;16.555691666667;49.899477777778;Rudoltice u Lanškrouna, 56125 Rudoltice;10250;CZ 53993032;;ZÁMECKÝ VRCH zem.s.r.o Rudoltice K 1;R2013;P07;0;GPS;;;2;0;;
3655;17.467327777778;49.806758333333;č. p. 25, 79305 Moravský Beroun;10171;CZ 71992536;;ZAORAL Petr, Čabová 25, s.h.r.;R2013;P07;0;GPS;;;2;0;;
3656;16.872433333333;49.547947222222;č. p. 80, 79845 Suchdol;10029;CZ 71992648;;ZATLOUKAL Tomáš, Jednov 80   s.h.r.;R2013;P07;0;GPS;;;2;0;;
3657;15.106386111111;49.281386111111;Rodinov, 39470 Kamenice nad Lipou;10290;CZ 61993637;;"ZD ""Kalich"" - VKK Rodinov";R2013;P07;0;GPS;;;2;0;;
3658;14.289980555556;49.420216666667;Květov, 39901 Milevsko 1;10008;CZ 31997177;;ZD Milevsko Květov Kravín;R2013;P07;0;GPS;;;2;0;;
3659;15.958269444444;49.916975;Rosice u Chrasti, Rosice;10306;CZ 53990635;;ZD Rosice Kravín;R2013;P07;0;GPS;;;1;0;;
3660;15.036661111111;49.508558333333;Velká Chyška, 39428 Velká Chyška;10274;CZ 61993884;;ZD Velká Chyška, Velká Chyška VKK - 630;R2013;P07;0;GPS;;;3;0;;
3661;14.483263888889;50.929527777778;Zahrady, 40746 Varnsdorf 1;10132;CZ 42990127;;Zdeněk Jindra;R2013;P07;0;GPS;;;4;0;;
3662;15.2693;49.176905555556;č. p. 3, 37853 Jilem;10099;CZ 31992486;;Zděněk Misař;R2013;P07;0;GPS;;;1;0;;
3663;16.290097222222;49.249913888889;Zálesná Zhoř, 66484 Zastávka u Brna;10060;CZ 62992367;;Zdeněk Plocek;R2013;P07;0;GPS;;;2;0;;
3664;15.391930555556;50.705536111111;č. p. 40, 51243 Vysoké nad Jizerou;10101;CZ 51991713;;Zdeněk Vondrák;R2013;P07;0;GPS;;;2;0;;
3665;17.909461111111;49.538263888889;Poruba nad Bečvou, 75366 Hustopeče nad Bečvou;10068;CZ 71990815;;Zdeňka Horníková;R2013;P07;0;GPS;;;2;0;;
3666;15.823575;49.505455555556;Sirákov, 59212 Nížkov;10027;CZ 61997417;;ZDV Sirákov kravín Sirákov;R2013;P07;0;GPS;;;2;0;;
3667;13.300086111111;49.977141666667;Štichovice, 33141 Kralovice;10215;CZ 32993949;;ZDV Štichovice, farma Štichovice;R2013;P07;0;GPS;;;2;0;;
3668;16.058466666667;50.432658333333;č. p. 95, 55203 Žernov;10084;CZ 5130;;ZD-Žernov;R2013;P07;0;GPS;;;2;0;;
3669;16.761413888889;49.962825;Štíty-město, 78991 Štíty;10057;CZ 71991917;;ZEAS Březná a.s. , kravín Březná;R2013;P07;0;GPS;;;1;0;;
3670;15.095502777778;50.218375;Chleby, 28931 Bobnice;10244;CZ 21993183;;ZEAS Oskořínek, a.s. - Volné ustájení;R2013;P07;0;GPS;;;2;0;;
3671;13.641788888889;49.412708333333;Kvášňovice, 34101 Horažďovice;10207;CZ 32991521;;Zem.výroba Strolený s.r.o.;R2013;P07;0;GPS;;;1;0;;
3672;16.775816666667;49.01495;Šitbořice, 69176 Šitbořice;9988;CZ 62990961;;ZEMAX Šitbořice, a.s.;R2013;P07;0;GPS;;;2;0;;
3673;15.857247222222;49.691158333333;Krucemburk, 58266 Krucemburk;10228;CZ 61990623;;Zemědělská a. s. Krucemburk, akciová společnost;R2013;P07;0;GPS;;;2;0;;
3674;15.536927777778;49.555263888889;Lípa u Havlíčkova Brodu, 58257 Lípa u Havlíčkova Brodu;10284;CZ 61990702;;Zemědělská akciová společnost Lípa;R2013;P07;0;GPS;;;2;0;;
3675;15.090838888889;50.700244444444;Jeřmanice, 46312 Liberec 25;10120;CZ 51990431;;ZEMĚDĚLSKÁ FARMA K.E.K. s.r.o.;R2013;P07;0;GPS;;;2;0;;
3676;16.790905555556;49.935261111111;Jedlí, 78962 Olšany u Šumperka;10055;CZ 71992053;;Zemědělská společnost Jedlí, a.s., kravín 174 Jedlí;R2013;P07;0;GPS;;;2;0;;
3677;17.728677777778;49.9249;č. p. 27, 74752 Hlavnice;10102;CZ 81991132;;Zemědělské a obchodní družstvo Hlavnice;R2013;P07;0;GPS;;;2;0;;
3678;15.734861111111;49.396030555556;Vysoké Studnice, 58822 Velký Beranov;10095;CZ 61992591;;Zemědělské a obchodní družstvo Vysoké Studnice;R2013;P07;0;GPS;;;2;0;;
3679;15.804102777778;49.283986111111;Červená Lhota, 67507 Čechtín;10115;CZ 61998676;;"Zemědělské družstvo ""Podlesí""";R2013;P07;0;GPS;;;4;0;;
3680;16.738416666667;48.821088888889;Bulhary, 69189 Bulhary;9989;CZ 62990871;;Zemědělské družstvo Bulhary - VKK;R2013;P07;0;GPS;;;2;0;;
3681;17.044947222222;49.681855555556;Haňovice, 78321 Chudobín;10170;CZ 71990646;;Zemědělské družstvo Haňovice, VKK Haňovice monoblok;R2013;P07;0;GPS;;;2;0;;
3682;15.392561111111;50.709472222222;Sklenařice, 51243 Jablonec nad Jizerou;10086;CZ 51991432;;Zemědělské družstvo Horal;R2013;P07;0;GPS;;;2;0;;
3683;17.101708333333;49.603969444444;Loučany na Hané, 78345 Náměšť na Hané;10065;CZ 71992480;;Zemědělské družstvo Senice na Hané, VKK Loučany;R2013;P07;0;GPS;;;8;0;;
3684;16.883602777778;48.847108333333;Velké Bílovice, 69102 Velké Bílovice;9990;CZ 62990994;;Zemědělské družstvo Velké Bílovice;R2013;P07;0;GPS;;;2;0;;
3685;15.512858333333;49.768008333333;Rybníček u Habrů, 58282 Golčův Jeníkov;10237;CZ 61998531;;Zemědělské obchodní družstvo Habry;R2013;P07;0;GPS;;;2;0;;
3686;18.154877777778;49.819027777778;Záhumenní 2034/103, Poruba, 70800 Ostrava;10180;CZ 81991457;;Zemědělské obchodní družstvo Poruba;R2013;P07;0;GPS;;;1;0;;
3687;17.526752777778;50.181025;Hynčice u Krnova, 79395 Město Albrechtice;10000;CZ 81990074;;Zemědělský podnik, a.s. Město Albrechtice;R2013;P07;0;GPS;;;2;0;;
3688;15.429511111111;50.496191666667;Syřenov, 51251 Lomnice nad Popelkou;10232;CZ 51991533;;ZEOS LOMNICE a.s., Porodna, K-96;R2013;P07;0;GPS;;;2;0;;
3689;16.580838888889;49.4288;Bořitov, 67921 Černá Hora;9994;CZ 62990073;;ZEPO Bořitov, družstvo;R2013;P07;0;GPS;;;2;0;;
3690;17.340080555556;49.707288888889;Domašov u Šternberka, Domašov u Šternberka;10300;CZ 71990231;;ZEVYR spol. s r.o. Domašov u Šternberka, kravín 170;R2013;P07;0;GPS;;;2;0;;
3691;14.103188888889;49.372502777778;Zlivice, 39701 Písek 1;10023;CZ 31994062;;Zlivice  K - 540;R2013;P07;0;GPS;;;2;0;;
3692;15.742283333333;49.926105555556;Stolany, Stolany;10219;CZ 53993571;;ZOD Stolany Kravín;R2013;P07;0;GPS;;;2;0;;
3693;14.689255555556;50.115916666667;Jirny, 25090 Jirny;10287;CZ 21995275;;ZOS Šestajovice-Jirny Šestajovice OMD 3 produkční stáj;R2013;P07;0;GPS;;;2;0;;
3694;15.627552777778;50.203136111111;Boharyně, 50323 Boharyně;10111;CZ 52990410;;ZS Kratonohy, a.s. Boharyně VKK;R2013;P07;0;GPS;;;2;0;;
3695;13.462466666667;49.843225;Žichlice u Hromnic, 33011 Třemošná u Plzně;10113;CZ 32994041;;Žichlická zemědělská a.s., farma Žichlice I;R2013;P07;0;GPS;;;2;0;;
3696;17.166719444444;48.931225;Vacenovická 1271, 69602 Ratíškovice;9224;CZ 8771;;AGROPODNIK Hodonín a.s., závod 01;R2013;E08;0;GPS;;;14;0;;
3697;17.586594444444;49.528416666667;Lipník nad Bečvou, 75131 Lipník nad Bečvou;9213;CZ 505;;AVIAN - M.Z. s.r.o.;R2013;E08;0;GPS;;;18;0;;
3698;16.522225;48.966947222222;Pohořelice nad Jihlavou, 69123 Pohořelice;9219;CZ 17946;;Begokon CZ, s.r.o., Drůbežárna Velký Dvůr;R2013;E08;0;GPS;;;15;0;;
3699;12.959177777778;49.637202777778;Velký Malahov, 34601 Horšovský Týn;9228;CZ 9482;;Česká drůbež s.r.o.;R2013;E08;0;GPS;;;13;0;;
3700;17.076386111111;49.575997222222;Drahanovice, 78344 Náměšť na Hané;9230;CZ 71880093;;Drůbežárna Drahanovice;R2013;E08;0;GPS;;;1;0;;
3701;16.148616666667;50.260877777778;Semechnice, 51773 Opočno;9227;CZ 478;;DŽV Rychnov nad Kněžnou a.s.;R2013;E08;0;GPS;;;12;0;;
3702;15.422694444444;50.474747222222;Lháň, Radim;9223;CZ 501;;F R A M A G R O a.s.;R2013;E08;0;GPS;;;13;0;;
3703;17.444772222222;49.447847222222;Přerov, 75101 Tovačov;9214;CZ 14966;;FRAMAGRO  a.s.;R2013;E08;0;GPS;;;22;0;;
3704;14.229241666667;50.476919444444;Libotenice, 41201 Litoměřice 1;9217;CZ 472;;LIDRU, a.s.;R2013;E08;1;GPS;22.05.2013;zdravotní nezávadnost;14;1;Z provedeného mikrobiologického vyšetření vyplynulo  (viz protokol HPK č. 2770/13 ze dne  30. 5. 2013), že v pěti dílčích jednotek odebraného vzorku byla prokázána a typizována Salmonella enteritidis. ;komoditní
3705;15.408347222222;50.473861111111;č. p. 21, 50713 Radim;9220;CZ 452;;MAVE Jičín a.s.;R2013;E08;0;GPS;;;12;0;;
3706;16.644097222222;49.075522222222;Opatovice u Rajhradu, 66461 Rajhrad;9225;CZ 7807;;Miloš Minařík;R2013;E08;0;GPS;;;13;0;;
3707;14.304277777778;50.069094444444;Španielova 1378/52, Řepy, 16300 Praha 6;9222;CZ 15477;;OVUS-podnik živočišné výroby, spol. s r.o.;R2013;E08;1;GPS;25.10.2013;správná hygienická praxe;14;1;zjištěn nadlimitní počet mikroorganismů Enterobacteriaceae v1 g - porušení přílohy I, kap. 2 bodu 2.3.1 nařízení Komise (ES) č. 2073/2005;provozní
3708;15.561969444444;50.179052777778;Kosičky, 50365 Kosičky;9226;CZ 489;;Podnik pro výrobu vajec v Kosičkách, s.r.o.;R2013;E08;0;GPS;;;12;0;;
3709;13.840738888889;50.359991666667;Černčice , 43901 Černčice;9229;CZ 18141;;Schubert partner a.s.;R2013;E08;0;GPS;;;9;0;;
3710;13.276275;49.729883333333;Vejprnice, 33027 Vejprnice;9215;CZ 468;;Š + L DRŮBEŽÁRNA VEJPRNICE spol.s r.o.;R2013;E08;0;GPS;;;12;0;;
3711;16.538669444444;49.1931;Kohoutovice, 62300 Brno 23;9218;CZ 7610;;TORRO,s.r.o.;R2013;E08;1;GPS;18.10.2013;ostatní (s nutností popisu);15;2;zjištěn obsah enrofloxacinu - čerstvá slepičí vejce syrová;komoditní
3712;16.538669444444;49.1931;Kohoutovice, 62300 Brno 23;9218;CZ 7610;;TORRO,s.r.o.;R2013;E08;1;GPS;28.08.2013;čištění a sanitace;15;2;"u 1 stěru ze 4 odebraných nevyhovující<span class=""tip"" title=""celkový počet mikroorganismů""> CPM </span>(celk.počet mikroorganismů)";provozní
3713;16.828633333333;48.898002777778;Velké Pavlovice, 69106 Velké Pavlovice;9216;CZ 961;;Velkopavlovické drůbežářské závody, a.s.;R2013;E08;1;GPS;21.11.2013;čištění a sanitace;22;3;Nedostatečně provedená sanitace provozu;provozní
3714;16.828633333333;48.898002777778;Velké Pavlovice, 69106 Velké Pavlovice;9216;CZ 961;;Velkopavlovické drůbežářské závody, a.s.;R2013;E08;1;GPS;13.06.2013;správná hygienická praxe;22;3;Nedodržení požadavků na kritéria hygieny výrobního procesu. ;provozní
3715;16.828633333333;48.898002777778;Velké Pavlovice, 69106 Velké Pavlovice;9216;CZ 961;;Velkopavlovické drůbežářské závody, a.s.;R2013;E08;1;GPS;24.04.2013;čištění a sanitace;22;3;nedostatečně provedená sanitace provozu;provozní
3716;14.500288888889;48.97545;Vrbenská 481/27, České Budějovice 4, 37006 České Budějovice;9212;CZ 525;;ZÁRUBA FOOD a.s.;R2013;E08;0;GPS;;;41;0;;
3717;17.436802777778;49.081422222222;Staré Město u Uherského Hradiště, 68603 Staré Město u Uher.Hrad.3;9221;CZ 486;;ZEVOS a.s.;R2013;E08;1;GPS;21.05.2013;čištění a sanitace;15;1;jeden stěr z prostředí po sanitaci nevyhovuje příloze č. 3 Vyhlášky Mze ČR č. 289/2007Sb., v  platném znění, pro nadlimitní počet aerobních a fakultativně anaerobních mikroorganisků;provozní
3718;14.180594444444;49.301211111111;Písek, 39701 Písek 1;9245;CZ 462;;AGPI, a.s.;R2013;E09;0;GPS;;;13;0;;
3719;17.545172222222;49.084655555556;Mistřice I, 68712 Bílovice u Uher.Hradiště;9267;CZ 8024;;AGRI - M, spol. s r.o.;R2013;E09;0;GPS;;;13;0;;
3720;17.166719444444;48.931225;Vacenovická 1271, 69602 Ratíškovice;9291;CZ 502;;AGROPODNIK Hodonín a.s., závod 01, třídírna vajec;R2013;E09;0;GPS;;;13;0;;
3721;14.167166666667;49.781133333333;č. p. 948, 26301 Dobříš;9295;CZ 21880245;;AGROPODNIK Hodonín a.s./středisko Trnová;R2013;E09;0;GPS;;;6;0;;
3722;16.980038888889;49.301138888889;Dědice u Vyškova, 68201 Vyškov 1;9280;CZ 488;;AGROS Vyškov - Dědice a.s.;R2013;E09;0;GPS;;;13;0;;
3723;16.522225;48.966947222222;Pohořelice nad Jihlavou, 69123 Pohořelice;9233;CZ 17946;;Begokon CZ, s.r.o., Drůbežárna Velký Dvůr;R2013;E09;1;GPS;09.05.2013;označení suroviny / potraviny;29;1;informace na balených vejcích uvedeny klamavým způsobem;komoditní
3724;13.975572222222;50.617091666667;Stadice, 40313 Řehlovice;9254;CZ 11674;;BERGER MIROSLAV;R2013;E09;0;GPS;;;14;0;;
3725;17.295716666667;49.612997222222;Chválkovice, 77300 Olomouc 9;9234;CZ 14689;;BIKOS CZ s.r.o.;R2013;E09;1;GPS;29.04.2013;provozní řád;12;1;neproveden odběr stérů po desinfekci dle plánu odběru vzorků  v Provozním řádu, porušen schválený  Provozní řád;provozní
3726;16.976475;49.969527777778;Šumperk, 78701 Šumperk 1;9251;CZ 5875;;Bludovská a.s.;R2013;E09;0;GPS;;;6;0;;
3727;15.018463888889;49.130233333333;Jiráskovo předměstí 630, Jindřichův Hradec III, 37701 Jindřichův Hradec;9252;CZ 453;;BOHEMIA VITAE Jindřichův Hradec, a.s.;R2013;E09;0;GPS;;;12;0;;
3728;14.777215;49.727984722222;Blanická 82, 25701 Postupice;9269;CZ 21880234;;Bohunka Brýnová - Kokoland společenství;R2013;E09;0;KU;;;5;0;;
3729;12.959177777778;49.637202777778;Velký Malahov, 34601 Horšovský Týn;9240;CZ 9482;;Česká drůbež s.r.o.;R2013;E09;0;GPS;;;16;0;;
3730;17.076386111111;49.575997222222;Drahanovice, 78344 Náměšť na Hané;9235;CZ 71880093;;Drůbežárna Drahanovice;R2013;E09;0;GPS;;;12;0;;
3731;17.572508333333;49.338758333333;Holešov, 76901 Holešov;9272;CZ 6254;;Drůbežárna Holešov spol. s r.o.;R2013;E09;0;GPS;;;12;0;;
3732;16.314019444444;49.867688888889;Litomyšl, 56967 Litomyšl;9263;CZ 497;;Drůbežárny Osík, a.s.;R2013;E09;0;GPS;;;6;0;;
3733;13.366011111111;49.582747222222;Přeštice, 33401 Přeštice;9277;CZ 467;;DRUKO STŘÍŽOV s.r.o.;R2013;E09;0;GPS;;;12;0;;
3734;16.148616666667;50.260877777778;Semechnice, 51773 Opočno;9262;CZ 478;;DŽV Rychnov nad Kněžnou a.s.;R2013;E09;0;GPS;;;12;0;;
3735;17.525597222222;49.513125;č. p. 1, 75122 Osek nad Bečvou;9284;CZ 71880116;;Eggs s.r.o.;R2013;E09;0;GPS;;;12;0;;
3736;14.259869444444;50.084505555556;Hostivice, 25301 Hostivice;9231;CZ 21880177;;EUFI european financing & investment, s.r.o.;R2013;E09;0;GPS;;;24;0;;
3737;17.273913888889;49.687069444444;č. p. 78, 78314 Štarnov;9243;CZ 5696;;František Čouka;R2013;E09;0;GPS;;;13;0;;
3738;17.589466666667;50.259177777778;Vysoká ve Slezsku, 79383 Osoblaha;9286;CZ 81880038;;František Frič;R2013;E09;0;GPS;;;12;0;;
3739;17.587066666667;50.269319444444;Bartultovice, 79399 Osoblaha;9296;CZ 81880049;;František Frič;R2013;E09;0;GPS;;;3;0;;
3740;17.475425;48.873438888889;č. p. 120, 69673 Hrubá Vrbka;9298;CZ 21837;;Horňácká farma s.r.o.;R2013;E09;0;GPS;;;5;0;;
3741;14.224166666667;49.092294444444;č. p. 20, 38411 Malovice;9290;CZ 31880112;;Ing. Ondřej Čížek;R2013;E09;0;GPS;;;6;0;;
3742;14.431552777778;50.201322222222;Klíčany, 25069 Vodochody;9297;CZ 16358;;Ing.Jaroslav Bačina;R2013;E09;0;GPS;;;5;0;;
3743;14.916486111111;49.999741666667;Dobré Pole u Vitic, 28163 Kostelec nad Černými Lesy;9275;CZ 21880223;;Jaroslav Mrázek;R2013;E09;0;GPS;;;12;0;;
3744;14.481233333333;49.958594444444;Náves sv. Petra a Pavla 14, Zlatníky, 25241 Zlatníky-Hodkovice;9281;CZ 21880199;;Josef Dvořák;R2013;E09;0;GPS;;;12;0;;
3745;14.352175;50.193427777778;Chýnov, 25266 Libčice nad Vltavou;9261;CZ 3148;;Josef ROUS ml.;R2013;E09;0;GPS;;;12;0;;
